地区,用户id,昵称,性别,微博数,粉丝数,关注数,id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
四川,2970452952,李子柒,女,411,25616137,183,4072627712508732,#古香古食#寒梅花开，就炖一锅益气养胃的梅花当归鸽子汤吧！当归是甘孜老乡送的野生当归，味道很重所以我只放了一点。这方子还可以煮梅花当归粥，眼下这个季节正合适。#用美食说爱你#@鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/QQIfX8c8lx078Br72KFq01040200QDhS0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982386&ssig=9MJTzrV5Ij&KID=unistore,video",,2017-02-07,分享按钮,31042,7625,10816,"古香古食,用美食说爱你",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4072255476735170,万树寒无色，南枝独有花。#朝花柒拾# ,"https://wx3.sinaimg.cn/large/b10d83d8gy1fch048ya6ij20qo1bfdnh.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fch04ek8xwj20qo1bftjd.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fch04qhtonj20qo1bfari.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fch10b8xe9j20qo1bftkv.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fch0vxuvrrj20qo1bf4cm.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fch105qddzj20qo1bfakx.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fch157nfcoj20qo1bf1e3.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fch05v0pemj20qo1bftlp.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fch05h21l2j20qo1bfdq9.jpg",,,2017-02-06,iPhone 6,32405,1923,1232,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4071898394158229,记记过年这些天的流水帐吧…#朝花柒拾# ,"https://wx1.sinaimg.cn/large/b10d83d8gy1fcfw5qg877j20hx4zvb29.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fcfw54xkcxj20id4zvkjl.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fcfw5atr5bj20fg4zv7wh.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fcfw5xbs69j20qo4rdb29.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fcfw4x8boej20tm0qoqgw.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fcfw5iynquj20ni4zvkjl.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fcfw674hpyj20nv4zv1ky.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fcfw6is97gj20jc4zv1ky.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fcfw4ty0a1j20qo470kjl.jpg",,,2017-02-05,iPhone 6,38386,2918,1262,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4068620659059090,天一黑山下放起了烟火，绚丽的火光照亮了半个天空。又是一年团聚时，过年真好！晒晒你家的年夜饭吧❤️#朝花柒拾# ,"https://wx4.sinaimg.cn/large/b10d83d8gy1fc5fmnxm7qj21500qo4cu.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fc5fn0tu5jj20qo1bids8.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fc5fmlshefj20qo1biqdg.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fc5fmylewej20qo1bi47n.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fc5fn2ws7ij21bi0qo7dd.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fc5fmwnrrmj21bi0qonb6.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fc5fmq7dojj21bi0qowsa.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fc5fmrhy88j20qo0zkwjz.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fc5fmt943zj20qo0zk43z.jpg",,,2017-01-27,iPhone 6,30073,2450,635,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4068259769047707,"#古香古食# 年夜饭必杀——花开富贵虾   ，外型像绽放的花儿 ,  虾肉的优质蛋白老少皆宜 , 名字寓意富贵吉祥万分讨喜。就让这朵富贵之花盛开在您家年夜饭的餐桌上吧！！！祝愿所有的你们新年行大运，万事顺心！！#年夜饭暴击# @鲜城 李子柒的秒拍视频 ",,"http://miaopai.video.weibocdn.com/lLsRPhmolx078id3rCda01040201bQOo0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982386&ssig=WPp9hsMFfq&KID=unistore,video",,2017-01-26,分享按钮,53064,7451,26434,"古香古食,年夜饭暴击",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4067922274100561,#古香古食# 吉祥如意百财包，造型乖巧，名字也很讨喜（白菜有“百财”之谐音），做法简单易学，赶紧学会了大年三十在全家人面前露一小手！#朝花柒拾# ,"https://wx2.sinaimg.cn/large/b10d83d8gy1fc37c4fnndj20qo2zntzp.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fc37c9pdyaj20qo3tr1kx.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fc37ces7eoj20qo3by1kx.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fc37byaitfj20qo1biwqa.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fc37cho7ckj216b0qodp3.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fc37cj93a4j21b50qidr6.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fc37ckxvnbj21bk0qodr1.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fc37cnfdsej21bk0qogwa.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fc37cq0qufj21bk0qo4fg.jpg",,,2017-01-25,iPhone 6,16730,873,2525,"古香古食,朝花柒拾",
四川,2970452952,李子柒,女,411,25616137,183,4066658379307318,"#古香古食#   无鱼不成席，年夜饭桌上怎么能少了一条寓意“年年有余”的全鱼呢。 这鱼必须有头有尾，也寓意新的一年“有始有终”    如果还没想好做什么样式，或许可以试试这道酸甜开胃,造型别致的《松鼠鱼》（年夜饭菜谱）@鲜城 #年夜饭暴击#记得别吃光了余下头尾讨吉祥噢～～ 李子柒的秒拍视频",,,,2017-01-22,分享按钮,57755,11454,22480,"古香古食,年夜饭暴击",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4065024736059169,柴门闻犬吠，风雪夜归人。雪，还在下……#朝花柒拾# ,"https://wx2.sinaimg.cn/large/b10d83d8gy1fbtyj3g8asj20qo1biqo3.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fbtyizmtfrj20qo1bfgy6.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fbtykdwsgjj20qo1bi4bj.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fbtykkfihlj20ku112qb9.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fbtykfmtzrj20qo1bfjy9.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1fbtykbe5elj20qo1bfgtc.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fbtyki4mmrj21dw0qottl.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fbtypuj8rij20ku10ywmm.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fbtyixksjuj20qo1bijxn.jpg",,,2017-01-17,iPhone 6,23296,2419,549,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4063216034725000,#古香古食#外面那么冷，在家整一锅地道老四川火锅吧！！！沸腾的清红汤锅底咕嘟咕嘟煮走所有烦恼，简直暖心又暖胃！！！这世上没有什么事情是一顿火锅解决不了的！！！#新年美食趴#@鲜城 #新年美食趴# 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/ZNKype7Ulx077W080OYM01040200SLGf0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982390&ssig=W4YcYnIFCU&KID=unistore,video",,2017-01-12,分享按钮,55271,12295,21871,"古香古食,新年美食趴,新年美食趴",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4062097245938958,历史总是惊人的相似………做个老薛@薛之谦 店里类似的竹架子不容易啊#手疼没心情加话题# ,"https://ww1.sinaimg.cn/large/b10d83d8gw1fbkmh531epj20qp0ue42e.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1fbkmh683mwj20qo0zkgp7.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fbkmh7etkwj20qo11q47a.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fbkmh4b6wjj20qo0zkqan.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1fbkmh8xghpj20qo0zkdqn.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1fbkmha6d5mj20qo0zkdo0.jpg",,,2017-01-09,iPhone 6,26793,2934,210,手疼没心情加话题,薛之谦
四川,2970452952,李子柒,女,411,25616137,183,4061723621564691,以后就是当妈的羊了，可不能再一天天的造我的菜园子!!!!!!!#朝花柒拾# ,"https://ww2.sinaimg.cn/large/b10d83d8gw1fbjfkgc62vj20t20qo125.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fbjfki1gw3j20zk0qowo7.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fbjfkji220j20qo0zkwpr.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fbjfkf7qo7j20qo0zkqbo.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fbjfklos3lj20qo0zkgse.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fbjfkmz2x9j20qo0zk10r.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fbjfkolzr1j20qo0zk7if.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1fbjfkq91jfj20zk0qoqdr.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fbjfks5vrlj20qr0qptgd.jpg",,,2017-01-08,iPhone 6,19379,1515,148,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4059802155962602,#古香古食# 天寒地冻，来上一锅享誉巴蜀的“盐排骨”可好…?   有鲜肉的鲜，又有腊肉的醇香。大冷天儿的烫壶好酒，围着炉子一边喝汤一边大口啃着香掉牙的肉，此生何求！！   (2017第一条视频，BGM再次用了我最喜欢的@薛之谦 《我好像在哪见过你》 就是喜欢没别的……）#新年美食趴# @鲜城 李子柒的秒拍视频,,,,2017-01-03,分享按钮,62021,16473,25814,"古香古食,新年美食趴","薛之谦,鲜城"
四川,2970452952,李子柒,女,411,25616137,183,4058893540102507,2016年最后一条动态。。不想做菜。 。只！想！撩！妹！！！。#朝花柒拾# ,"https://ww3.sinaimg.cn/large/b10d83d8gw1fbaejfg899j20ku112juv.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1fbaejf03a0j20qo1bg45k.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fbaejh9z3bj20qo1be0z8.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fbaejjxmlfj20qo1biafi.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fbaejl6dl3j20ku112jy9.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fbaejooz73j20ku112grd.jpg",,,2016-12-31,iPhone 6,45936,5689,802,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4058123406570058,南国的雪。#朝花柒拾# ,"https://ww2.sinaimg.cn/large/b10d83d8gw1fb7y3wa87ej20qo1bdk5f.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fb7y4bhg5ij20qo1bfdsw.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fb7y418szgj20qo1bfww2.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fb7y3yfc96j20qo1bf163.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1fb7y3tdztyj20qo1bf4cd.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fb7y43vcsvj20qo1bf7kc.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1fb7y46lfskj20qo1bfk68.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fb7y48yil2j20qo1bfalb.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fb7y3rgwzxj20qo1bfk3g.jpg",,,2016-12-29,iPhone 6,20220,1938,481,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4054708815520791,#古香古食# “小雪腌菜，大雪腌肉”，大雪一过，家家户户都开始腌制腊肉。家里几十年做四川腊肉和川味香肠的方子 今天就交给你们了……[爱心]                    (腊肉、香肠都用的10斤猪肉量）#年度美食大赛# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/BSXiMA08lx077js1TdQs01040201hKye0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982394&ssig=UXWgZ%2BQkrC&KID=unistore,video",,2016-12-20,分享按钮,57532,19223,45070,"古香古食,年度美食大赛",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4053329388617408,一把抱住，没注意到其中一根竹子有豁口……………然而拍视频的下个镜头要用手给腊肉上盐…………盐………盐……… ,"https://ww2.sinaimg.cn/large/b10d83d8gw1fasnezklrdj20qo0qo7dd.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fasneybccyj20qo0qoado.jpg",,,2016-12-16,iPhone 6,16443,2419,84,,
四川,2970452952,李子柒,女,411,25616137,183,4052255483688543,#古香古食# 蟹粥的做法。（螃蟹拿出来后去取相机准备拍几张过程，一回来就发现主角们被这货给盯上了…………）#朝花柒拾# ,"https://ww2.sinaimg.cn/large/b10d83d8gw1fap83eos7oj20ok4zv1kx.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fap82vr6waj20qo0rx448.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fap82taf3cj20qo1bjk3a.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1fap82y79u7j20qo1bjtie.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fap831c5ssj20qo0qo0z7.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1fap836l3joj217f0qotj1.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fap838e0dcj215d0qoahs.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fap8345llej21bk0qoqeb.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fap83002coj20qo0qon3k.jpg",,,2016-12-13,iPhone 6,14911,1223,1162,"古香古食,朝花柒拾",
四川,2970452952,李子柒,女,411,25616137,183,4051561687187249,马上就下大霜了，可还有好多柚子都没空摘………#朝花柒拾# ,"https://ww3.sinaimg.cn/large/b10d83d8gw1fan0e63lr8j211m0qo7mc.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fan0ebeskhj20qo15g18m.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fan0ejcnjlj20qo140k3r.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fan0e8rqj7j20qo16paqr.jpg",,,2016-12-11,iPhone 6,19944,3754,225,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4050559239919092,#古香古食# 传说中比肉还好吃的荠菜 + 国宴御用牡丹花造型的饺子、好一个色香味俱全！！牡丹花寓意花开富贵，特别适合出现在各种宴席……最最重要的是做法特别简单、手残星人也零失败系列！！快过年了，赶紧学会就可以在亲朋好友面前好好露一小手了……#年度美食大赛# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/S02uJgz1lx0772j1fuKI01040201hHSm0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982394&ssig=mEwDJX0d4Y&KID=unistore,video",,2016-12-08,分享按钮,42880,5763,15565,"古香古食,年度美食大赛",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4049821545538355,#古香古食# 关于橘子…………（附赠地主家的傻女儿四连拍）#朝花柒拾# ,"https://ww4.sinaimg.cn/large/b10d83d8gw1fahgnq3n9oj20pz4zvu0x.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fahgmzrvclj20qo4il1kx.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fahgot4fywj20qo140gvc.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fahgnsbgzfj20qo0qodm0.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fahgnwkiivj21a10qo487.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fahgmemuwlj20qo0qojv6.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fahgoumjg0j20qo0qo0wu.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fahgo48m9zj20qo0qoae3.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fahgow0fxvj20qo0qojve.jpg",,,2016-12-06,iPhone 6,21466,1969,314,"古香古食,朝花柒拾",
四川,2970452952,李子柒,女,411,25616137,183,4049045234494439,#古香古食#  关于辣椒油的那点事儿……………#朝花柒拾# ,"https://ww3.sinaimg.cn/large/b10d83d8gw1faeywc790ij20qo22aao6.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1faeywemzsdj20qo228h14.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1faeyw8she3j20qo228wto.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1faeywhgsu5j20qo228gzr.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1faeywnu53bj21830qoqbx.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1faeywr7h1pj21bg0qo7em.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1faeywmhtntj214y0qon6n.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1faeywptto7j20qo140qcs.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1faeywjorsej20qo1win9g.jpg",,,2016-12-04,iPhone 6,16329,1076,6679,"古香古食,朝花柒拾",
四川,2970452952,李子柒,女,411,25616137,183,4047210167144761,#古香古食# 记得每年过年前都会有个穿军大衣的老爷爷走乡串户的给每家爆爆米花，走到哪家都会引来一帮小鬼围观…时过境迁……这次用简单的方法把爆米花做成小时候吃过的那种米花糖，以前爷爷总是自己不舍得吃留给我……里面只有花生，香香脆脆的……#深夜发美食拉仇恨# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/jICpqwrzlx076NyR9TO001040200SIc10E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982398&ssig=PYJy6DL1Oi&KID=unistore,video",,2016-11-29,分享按钮,34641,4781,11103,"古香古食,深夜发美食拉仇恨",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4047151481392500,#朝花柒拾#    枯木逢春… ,"https://ww4.sinaimg.cn/large/b10d83d8gw1fa8y0uhwszj214j0qogv4.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fa8y0sb1y8j215n0qo460.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fa8y0ri0gvj217x0qotjs.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fa8y10fnn6j216b0qodo6.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fa8y0xf9q6j217b0qo12p.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1fa8y0pdkbrj213e0qo47y.jpg",,,2016-11-29,iPhone 6,16701,1145,375,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4046461937531676,其它柚子树都还挂着果子，门口这货以为春夏到了自个儿开花了……眼瞅着大霜一天比一天猛，这些小果子都得腰折！谁能告诉我怎么才能把它的生物钟给调回来？#朝花柒拾# ,"https://ww3.sinaimg.cn/large/b10d83d8gw1fa6qua14a0j215h0qodut.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fa6qugfrp9j21500qowv1.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fa6qu7a3ouj213e0qojyx.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fa6qubhfkqj210w0qn44b.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1fa6qucez0sj215o0qo7df.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1fa6qude339j20qo0xhjxm.jpg",,,2016-11-27,iPhone 6,13446,1363,174,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4045404720742465,#古香古食# 天冷了哪儿都不想去，就爱围着火堆转…整一个清香四溢的竹筒饭、当米粒和杂蔬裹上腊肠喷香的油脂…来上一口…啧啧啧香哭了………有闲工夫就烧条鱼、再顺便烤俩大红薯…趁着热气儿咬一口又香又甜又暖和…嗯……整个世界都好了………#深夜发美食拉仇恨# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/Dv4aY6Y6lx076FBO3Lj201040201iyTk0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982398&ssig=3RBId07Qk9&KID=unistore,video",,2016-11-24,分享按钮,46652,7881,16112,"古香古食,深夜发美食拉仇恨",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4043137951821646,之前你把奶奶种的生姜啃成秃子我没揍你吧？后来我拍视频“媳妇饼”拍到一半你把我发好的面偷吃了我也没揍过你！再后来你把我种在院子里的小萝卜吃的一颗不剩我还没揍你！今天来给你拿吃的来你不吃，转过身把我的衣服扯个稀巴烂是为了个啥？？？来，我今天必须跟你好好唠唠#朝花柒拾# ,"https://ww3.sinaimg.cn/large/b10d83d8gw1f9w534dkl1j20qo0zkwtn.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f9w536nqtqj20qo0zktmw.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f9w538s915j20qo0zkk3w.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f9w53aeppsj20qo0zk7eb.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f9w5324ed6j20qo0zkn7a.jpg",,,2016-11-18,iPhone 6,19527,2022,241,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4041666715165707,#古香古食# 兰州牛肉面，面文化的活化石。专业吃货都懂的，讲究“一清、二白、三红、四绿、五黄”缺一不可。和面、揉面、溜条、任何一个步骤不到位这面就拉不成了！      从明天起，面朝大……哦不对重新来……从明天起，尊重每一碗兰州牛肉面吧！#深夜发美食拉仇恨# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/hoZCaaxclx076pa3kzVm01040201nthM0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982398&ssig=Mw7A2SF5Gt&KID=unistore,video",,2016-11-14,分享按钮,124180,26466,22278,"古香古食,深夜发美食拉仇恨",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4038935199795378,花了一天时间把之前红糖姜枣膏视频里的礼物准备好了，奶奶看我一个人太忙便跑过来帮我，看着她一点点把生姜洗干净的时候鼻子很酸…突然很感谢四年前我那么坚决的要放下所有、回她身边陪着她的那个决定。因为…我现在过的每一天…都很幸福❤️     远方的你们，我不在你们身边，天冷了要加衣。穿的厚厚的别冻着！一定要替我好好照顾那个独一无二的你自己    （图一是视频被抽到礼物的朋友，已私信，记得回复我地址）,"https://ww3.sinaimg.cn/large/b10d83d8gw1f9ipxlfga4j20k82lcn8d.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f9ipxca9i9j20qo0zfn3s.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f9ipxb5jqkj20xg0qo11j.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f9ipxhqynfj21400qoqcu.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f9ipxfas39j21510qodpi.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f9ipxwdbwdj20qo1o0nc0.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f9ipxqouyxj20qo1o1h0w.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f9ipxmoy40j211z0qojy4.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f9ipxt45u6j20yk0qotfx.jpg",,,2016-11-06,iPhone 6,17525,1769,651,,
四川,2970452952,李子柒,女,411,25616137,183,4038519016142043,山上偶遇一只腿部受伤的猫头鹰，给它绑了点草药。猫头鹰属猛禽，可给它上药的时候这小家伙不吵不闹乖极了…最后把它放生在树林的的草丛中……到晚上它就安全了！小家伙要快快好起来，希望以后再遇见你时是健健康康、活蹦乱跳的…❤️ ,"https://ww3.sinaimg.cn/large/b10d83d8gw1f9he7lc2nrj21400qon51.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f9he7ijxq3j21410qoajy.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f9he7evxy1j21410qowph.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f9he7jg99rj20px0ww7a2.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f9hem3akzmj20qo0wb7el.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f9he7gi0wgj20qo0qoakx.jpg",,,2016-11-05,iPhone 6,22724,1318,269,,
四川,2970452952,李子柒,女,411,25616137,183,4038242166857698,#古香古食# 很多小馋猫们馋了很久的柚子今天终于把它做喽～～新鲜的蜜柚+自家蜂巢取的蜂蜜，熬至色泽呈琥珀，果肉晶莹剔透，这才算得上完美的蜂蜜柚子茶！！！      （柚子皮：果肉=1:8，果皮内的白瓤去的越干净苦味越少）#不可辜负的美食#  #深夜发美食拉仇恨# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/0NZ2MCBglx076a5Z35q801040200PFeg0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982401&ssig=q4EFUQXEBZ&KID=unistore,video",,2016-11-05,分享按钮,53930,5701,18802,"古香古食,不可辜负的美食,深夜发美食拉仇恨",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4037024023502801,摘柚子喽～～家里大大小小快20棵柚子树，这棵蜜柚是2012年我刚回来四川的时候嫁接的，原树是一棵17年的老树所以挂果很快，今年结的果子比我脑袋都大…… ,"https://ww4.sinaimg.cn/large/b10d83d8gw1f9cmqk87hyj21bf0qo7f0.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f9cmqpxuytj21bf0qona4.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f9cmqltd3tj21bf0qogvk.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f9cmqhywvcj21bf0qotia.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f9cmq924fjj21bf0qoagn.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f9cmqad4tij21bf0qojze.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f9cmqgxomhj21bf0qo4b7.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f9cmqbp991j21bf0qojzn.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f9cmqrkrc5j21bf0qo7d6.jpg",,,2016-11-01,iPhone 6,18456,2132,335,,
四川,2970452952,李子柒,女,411,25616137,183,4036381049197773,#古香古食# 橘子红了……摘上几个做橘子罐头吧！甜甜的…水水的…吃上一口美到心里……………（橘皮里的白丝叫“橘络”是一味中药，不嫌苦可以不用去。做好的罐头放几天再吃，刚做好多少有点苦，放几天苦味没了就只剩甜蜜蜜的橘子味儿了……）#不可辜负的美食# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/f3ukZIcglx0761Tt1yKI01040200AMYg0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982401&ssig=mtLpRZrMvH&KID=unistore,video",,2016-10-30,分享按钮,29527,2824,7624,"古香古食,不可辜负的美食",鲜城
